categoria	forma	id_persona	ocurrencia	start_s	end_s	interval_vtt	text_segment	font	estat
discurs	per tant	pa-002	2	1605.000	1610.000	1605.000-1610.000	Això és un estat, per tant la representació internacional	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-002	3	1631.000	1635.000	1631.000-1635.000	I per tant, que la representació internacional d'Andorra	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-002	4	2041.000	2045.000	2041.000-2045.000	Per tant, això ja es fa difícil un retorn enrere,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-002	1	19.000	23.000	19.000-23.000	perquè no deixava de haver-hi el servei dels copríncipes,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-002	2	112.000	116.000	112.000-116.000	perquè no ho he dit, considero que ha sigut el millor cap,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-002	3	170.000	173.000	170.000-173.000	perquè té una forma una mica dictatorial.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-002	4	200.000	201.000	200.000-201.000	perquè dins socis.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-002	5	371.000	374.000	371.000-374.000	d'una certa manera, perquè les segones van anar a les eleccions,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-002	6	428.000	434.000	428.000-434.000	perquè la pretensió del govern era d'incloure's.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-002	7	448.000	454.000	448.000-454.000	però 4-3 era perquè hi havia un membre de la majoria governamental	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-002	8	516.000	518.000	516.000-518.000	perquè era una persona molt vàlida,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	vull dir	pa-002	1	173.000	176.000	173.000-176.000	No és un dictatorial tan poc, autoritària, vull dir.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	vull dir	pa-002	2	1268.000	1273.000	1268.000-1273.000	Perquè vull dir, jo ja estava, que continuéssiu amb el mateix govern,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	vull dir	pa-002	3	1480.000	1482.000	1480.000-1482.000	Vull dir, les quatre manaritats,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	vull dir	pa-002	4	1596.000	1601.000	1596.000-1601.000	Vull dir, va ser realment el Mitterrand que els va dir, s'ha acabat.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	vull dir	pa-002	5	2611.000	2614.000	2611.000-2614.000	Vull dir, ho hem pogut fer millor, segur.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-002	1	13.000	17.000	13.000-17.000	És a dir, per molt que s'hagués fet el que se'n va dir reformeta,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-002	2	45.000	48.000	45.000-48.000	És a dir, un poder absolut.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-002	3	85.000	88.000	85.000-88.000	És a dir, no es podia continuar amb el camí de la reformeta.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-002	4	103.000	106.000	103.000-106.000	És a dir, que es tenia de fer un replantejament de base.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-002	5	163.000	167.000	163.000-167.000	És a dir, amb les qüestions d'estat,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-002	6	201.000	203.000	201.000-203.000	És a dir, hi havia un intrínculis entre mig.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-002	7	254.000	259.000	254.000-259.000	És a dir, tenim de tindre marxar de l'idea	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	és a dir	pa-002	8	364.000	368.000	364.000-368.000	És a dir, a la primera legislatura no es va nominar	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Canillo	pa-002	1	1110.000	1115.000	1110.000-1115.000	Canillo, ordino, perquè el company pujava,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-002	1	225.000	229.000	225.000-229.000	escaldes es va dir obertament per part de la candidatura d'escaldes,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-002	2	225.000	229.000	225.000-229.000	escaldes es va dir obertament per part de la candidatura d'escaldes,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-002	3	1022.000	1027.000	1022.000-1027.000	A veure, per part d'Andorra i Escaldes no teníem massa dubte,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-002	4	1096.000	1102.000	1096.000-1102.000	perquè en Dorre i Escaldes hi havia la cosa, en aquest cas diria, en camp,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Massana	pa-002	1	1126.000	1134.000	1126.000-1134.000	La Massana potser era la parròquia més vinculada al Cindi,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Massana	pa-002	2	1172.000	1175.000	1172.000-1175.000	i els companys de la Massana van seguir com els que més,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Massana	pa-002	3	1175.000	1179.000	1175.000-1179.000	perquè el que encapsula el moviment de la Massana que va sortir l'Higítia	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Massana	pa-002	4	1710.000	1715.000	1710.000-1715.000	i dos consellers majors, que eren el d'Ordino i el de la Massana,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Ordino	pa-002	1	1110.000	1115.000	1110.000-1115.000	Canillo, ordino, perquè el company pujava,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Ordino	pa-002	2	1710.000	1715.000	1710.000-1715.000	i dos consellers majors, que eren el d'Ordino i el de la Massana,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Sant Julià	pa-002	1	1102.000	1106.000	1102.000-1106.000	Sant Julià, que vam sortir guanyadors,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	Sant Julià	pa-002	2	2277.000	2280.000	2277.000-2280.000	perquè recorda que la reunió que van fer Sant Julià,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-002	1	153.000	157.000	153.000-157.000	amb el mercat comú, l'acord comercial,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	copríncep	pa-002	1	315.000	318.000	315.000-318.000	i obertament i públicament va ser el copríncep	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	copríncep	pa-002	2	325.000	330.000	325.000-330.000	de que el copríncep Mitterrand també ho hauria dit altes autoritats,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	copríncep	pa-002	3	1557.000	1560.000	1557.000-1560.000	Per part del copríncep episcopal,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-002	1	1126.000	1134.000	1126.000-1134.000	La Massana potser era la parròquia més vinculada al Cindi,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-002	2	1182.000	1188.000	1182.000-1188.000	i no hi va haver cap mena de distorsió per part de cap parròquia.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-002	3	1188.000	1192.000	1188.000-1192.000	Bé, a mi no necessari companys bàsicament de la parròquia i d'algun altre,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-002	4	2483.000	2485.000	2483.000-2485.000	perquè hi havia la pressió de la parròquia,	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
territorial	veguer	pa-002	1	880.000	884.000	880.000-884.000	i, amb un segon ordre, a la figura del veguer.	transcripcions/pa-002.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-004	1	320.360	321.840	320.360-321.840	està bé allà.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-004	2	422.640	425.640	422.640-425.640	Després, en alguns llocs, ja es cobrava bé amb diners.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-004	3	518.000	520.000	518.000-520.000	i tenia a portar bé molta aigua.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-004	4	815.400	822.120	815.400-822.120	Bé, fins aquí una fringellada sobre aquest tema de les moles d'Andorra,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	de fet	pa-004	1	601.920	606.600	601.920-606.600	i comportàvem, de fet, comportàvem molta complexitat i precisió.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	de fet	pa-004	2	721.320	723.640	721.320-723.640	que de fet són els últims que van desaparèixer,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-004	1	416.960	422.560	416.960-422.560	doncs costava una punyera de gra que representava uns 3 quilos de gra.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-004	2	431.440	433.440	431.440-433.440	Un costat, doncs, ja havia el que era la punyera,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-004	3	447.360	449.360	447.360-449.360	Doncs la gran majoria d'aquestes petites molles	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-004	4	473.720	475.720	473.720-475.720	doncs va ser molt important.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-004	5	523.680	527.400	523.680-527.400	i, doncs, prohibia aigua suficient, evidentment,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-004	6	559.760	561.760	559.760-561.760	Hi havia alguns llocs que, doncs, la peixera	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-004	7	565.120	569.800	565.120-569.800	per poder obtenir, doncs, aquest desnivell.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-004	8	571.960	574.960	571.960-574.960	Quan arribàve, doncs, aquesta aigua,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	evidentment	pa-004	1	523.680	527.400	523.680-527.400	i, doncs, prohibia aigua suficient, evidentment,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	no?	pa-004	1	73.200	75.200	73.200-75.200	per a tot en Dorre, no?	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	no?	pa-004	2	114.040	119.600	114.040-119.600	Això era el que era interessant en aquell moment, no?	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	no?	pa-004	3	131.840	136.800	131.840-136.800	arribava el cereal blat, que es conreava, no?	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	no?	pa-004	4	569.880	571.880	569.880-571.880	Aquest desnivell interessant, no?	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	no?	pa-004	5	772.680	776.040	772.680-776.040	del riu que vam tenir aigüat, més que a crescuda, no?	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-004	1	39.920	44.080	39.920-44.080	Per tant, us parlaré d'una mica de les últimes molles de farina	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-004	2	89.640	93.560	89.640-93.560	i per tant calia... era molt important.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	per tant	pa-004	3	745.760	749.280	745.760-749.280	Per tant, ja no era tan necessari cultivar el cereal	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-004	1	464.840	470.640	464.840-470.640	i calia estar-hi molt a sobre perquè per no quedar-se sense Moli,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-004	2	598.480	601.840	598.480-601.840	perquè era molt complicat	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-004	3	662.520	666.040	662.520-666.040	perquè d'aquesta manera assegura una bona mòtura.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-004	4	692.360	696.200	692.360-696.200	Per substituir aquestes, perquè en aquell moment encara era imprescindible,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-004	5	723.720	728.720	723.720-728.720	perquè van anar donant cervell al poble durant molt temps, fins al final.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	perquè	pa-004	6	742.000	745.680	742.000-745.680	i el seu desús, perquè ja es podia importar farina panificable.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	vull dir	pa-004	1	144.200	149.840	144.200-149.840	Vull dir que eren llocs molt elevats i es podia conrear.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	Escaldes	pa-004	1	375.040	378.080	375.040-378.080	la farinera de muntanya, Escaldes en Gordany,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	Ordino	pa-004	1	290.200	293.360	290.200-293.360	Un bon exponent és el molí de Cal Nicolau d'Ordino,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	Sant Julià	pa-004	1	321.920	325.240	321.920-325.240	I després tenim també el molí comunal de Sant Julià de Lòria,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	aiguats	pa-004	1	385.280	388.680	385.280-388.680	que els Aiguats, que ja hem dit els forts Aiguats que van haver-hi,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	aiguats	pa-004	2	385.280	388.680	385.280-388.680	que els Aiguats, que ja hem dit els forts Aiguats que van haver-hi,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	aiguats	pa-004	3	462.600	464.760	462.600-464.760	eren sovint presa dels aigüats,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	comunal	pa-004	1	321.920	325.240	321.920-325.240	I després tenim també el molí comunal de Sant Julià de Lòria,	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	comunal	pa-004	2	344.440	349.040	344.440-349.040	El molí comunal o del quart.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-004	1	305.560	310.240	305.560-310.240	Després teníem els molins propietats del quart o del comú.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-004	2	329.120	332.560	329.120-332.560	que el Berguer el comú, i altres estaments oficials.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	comú	pa-004	3	332.640	339.720	332.640-339.720	Quart i comú llogaven moliner per tal de que pogués donar servei al poble.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-004	1	339.800	344.360	339.800-344.360	I els pagesos de la parròquia estaven obligats a Maldre.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
territorial	parròquia	pa-004	2	361.800	364.880	361.800-364.880	Però teníem preferència als pagesos de la parròquia.	transcripcions/pa-004.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-005	1	51.840	55.320	51.840-55.320	Si us sembla bé, farem un viatge en el temps,	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-005	2	176.520	181.560	176.520-181.560	l'arrendatari va bé de donar al comú una cara de vi	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	bé	pa-005	3	920.680	925.080	920.680-925.080	I bé, ja arribem al final, espero que us hagi estat interessant,	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-005	1	156.680	159.240	156.680-159.240	L'hostal·lè estava clar,	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-005	2	279.840	287.240	279.840-287.240	El comú s'havia arribat a no acceptar unes farmances si no ho veia prou clar,	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	clar	pa-005	3	291.880	298.120	291.880-298.120	Pel que fa el vi, el vi de l'hostal havia de ser bo i revedor, no podia ser més clar,	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-005	1	71.880	76.360	71.880-76.360	Doncs veu demanar què és això dels hostals comunals.	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-005	2	116.360	120.320	116.360-120.320	Doncs el comun han concedit manàtica amb pan a tocada,	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-005	3	305.760	310.760	305.760-310.760	I doncs no podia fer cap profit i havia d'avisar als consellers.	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	doncs	pa-005	4	481.160	487.080	481.160-487.080	doncs el 1806 teníem els arrendataris de l'hostal comunal d'Andorra,	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	llavors	pa-005	1	434.040	438.520	434.040-438.520	llavors es quedava amb tot l'import de la denúncia.	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
discurs	o sigui	pa-005	1	374.080	379.200	374.080-379.200	un formatge i dues fogasses de pa, o sigui que poques bromes.	transcripcions/pa-005.vtt	ASR temporal; pendent d'audicio
