id_a	id_b	n_formes_compartides	formes	estat
spk-004	spk-029	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-030	4	aleshores,bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-031	4	aleshores,bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-033	4	aleshores,bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-034	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-035	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-036	3	bé,doncs,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-037	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-038	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-039	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-040	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-041	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-042	5	aleshores,bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-043	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-044	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-045	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-046	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-048	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-049	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-050	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-051	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-053	3	aleshores,bé,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-054	5	aleshores,bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-055	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-056	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-057	4	aleshores,bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-059	4	bé,doncs,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-004	spk-060	4	aleshores,bé,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-006	9	Ordino,a veure,bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-007	14	Escaldes,a veure,andorrana,bueno,bé,clar,comú,diguem,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-008	10	Canillo,Sant Julià,a veure,bueno,bé,diguem,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-009	8	Escaldes,bé,clar,diguem,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-010	10	a veure,andorrana,bueno,bé,clar,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-011	8	Escaldes,Sant Julià,bueno,bé,evidentment,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-012	9	a veure,bueno,bé,clar,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-013	4	Sant Julià,clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-014	10	Massana,a veure,bé,clar,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-015	12	Canillo,Ordino,bueno,bé,clar,diguem,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-016	15	Canillo,Escaldes,Massana,Ordino,Sant Julià,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-017	8	Ordino,a veure,bé,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-018	10	Escaldes,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-019	9	Escaldes,Ordino,Sant Julià,bé,comú,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-020	12	Ordino,a veure,andorrana,bueno,bé,clar,diguem,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-021	8	a veure,bueno,bé,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-022	13	Massana,Ordino,Sant Julià,bueno,bé,clar,comú,copríncep,diguem,doncs,evidentment,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-023	3	bueno,doncs,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-024	15	Escaldes,Massana,Ordino,Sant Julià,a veure,bueno,bé,clar,copríncep,diguem,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-025	13	Canillo,Ordino,Sant Julià,bueno,bé,clar,comú,diguem,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-026	16	Canillo,Escaldes,Massana,Ordino,Sant Julià,a veure,bueno,bé,clar,comú,copríncep,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-027	10	Canillo,bueno,bé,clar,diguem,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-028	14	Canillo,Escaldes,Ordino,Sant Julià,a veure,bueno,bé,clar,comú,copríncep,doncs,evidentment,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-029	4	bé,doncs,evidentment,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-030	11	Canillo,bueno,bé,clar,diguem,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-031	10	Canillo,a veure,bueno,bé,clar,doncs,evidentment,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-032	5	bueno,clar,comú,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-033	8	Canillo,Massana,a veure,bueno,bé,clar,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-034	10	Escaldes,a veure,bueno,bé,clar,comú,doncs,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-035	12	Escaldes,Sant Julià,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-036	9	Canillo,Escaldes,Ordino,Sant Julià,bé,clar,comú,doncs,llavors	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-037	12	Canillo,Escaldes,a veure,bueno,bé,clar,copríncep,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-038	9	a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-039	16	Canillo,Escaldes,Sant Julià,a veure,andorrana,bueno,bé,clar,comú,copríncep,diguem,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-040	11	a veure,bueno,bé,clar,diguem,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-041	9	Canillo,bueno,bé,clar,comú,diguem,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-042	10	Canillo,a veure,bueno,bé,clar,comú,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-043	12	Escaldes,Sant Julià,bueno,bé,clar,comú,copríncep,doncs,evidentment,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-044	12	Canillo,Ordino,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-045	9	a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-046	10	bueno,bé,clar,diguem,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-047	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-048	16	Canillo,Escaldes,Massana,Ordino,Sant Julià,a veure,bueno,bé,clar,copríncep,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-049	8	bueno,bé,clar,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-050	11	Canillo,Ordino,Sant Julià,bé,clar,comú,diguem,doncs,evidentment,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-051	13	Canillo,Massana,a veure,bueno,bé,clar,comú,diguem,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-053	8	andorrana,bueno,bé,clar,diguem,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-054	8	a veure,bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-055	6	Escaldes,bé,doncs,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-056	4	bé,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-057	12	Escaldes,Ordino,Sant Julià,a veure,bé,clar,comú,doncs,evidentment,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-058	7	Escaldes,Sant Julià,a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-059	8	Escaldes,Ordino,bé,clar,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-005	spk-060	6	a veure,bé,clar,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-007	10	a veure,aleshores,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-008	8	a veure,aleshores,bueno,bé,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-009	6	bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-010	10	a veure,aleshores,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-011	5	bueno,bé,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-012	9	a veure,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-013	3	clar,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-014	7	a veure,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-015	9	Ordino,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-016	11	Ordino,a veure,aleshores,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-017	7	Ordino,a veure,aleshores,bé,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-018	10	a veure,aleshores,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-019	6	Ordino,bé,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-020	9	Ordino,a veure,bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-021	9	a veure,aleshores,bueno,bé,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-022	8	Ordino,bueno,bé,clar,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-024	10	Ordino,a veure,aleshores,bueno,bé,clar,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-025	7	Ordino,bueno,bé,clar,doncs,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-026	9	Ordino,a veure,bueno,bé,clar,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-027	7	bueno,bé,clar,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-028	9	Ordino,a veure,bueno,bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-029	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-030	8	aleshores,bueno,bé,clar,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-031	9	a veure,aleshores,bueno,bé,clar,doncs,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-032	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-006	spk-033	8	a veure,aleshores,bueno,bé,clar,doncs,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
