id	tipus	seccio	desti	usos	decisio	motiu	volatilitat	estat_buit	doc_id	font	familia_font	llicencia	redistribucio	domini	anys	entitats	estat_revisio
temes/economia/comerc/blat-cerdanya-parroquies-1904#b3	nota-treball	Quatre relacions, quatre parròquies	-	-	excloure	el subjecte és «el corpus»	-	-	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#b4	cos	Què permet afirmar la sèrie	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#b5	nota-treball	Fonts i fitxers locals	-	-	excloure	referència local a raw/; paràgraf exclòs per higiene del chunk	-	-	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#b6	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#c1	chunk	Quatre relacions, quatre parròquies · Què permet afirmar la sèrie	chunks	coneixement,raft-context	incloure	b2+b4 (36+128 = 164 paraules)	0.0	-	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	unreviewed
temes/economia/comerc/blat-cerdanya-parroquies-1904#g1	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#g2	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#g3	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#g4	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#g5	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/blat-cerdanya-parroquies-1904#g6	buit	Buits registrats	buits	raft-sense-oracle	incloure	buit obert	-	obert	temes/economia/comerc/blat-cerdanya-parroquies-1904	asc-03958-blat-encamp-1904	asc-03958-blat-encamp-1904	Fitxa pública amb consulta, previsualització i descàrrega; no consta una llicència específica de reutilització	no	economia	1904	Set Claus; Sant Julià	-
temes/economia/comerc/comerc#b1	cos	El model	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	-
temes/economia/comerc/comerc#b2	cos	La continuïtat amb el que hi havia abans	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	-
temes/economia/comerc/comerc#b3	buit	El que falta	buits	raft-sense-oracle	incloure	buit parcial	-	parcial	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	-
temes/economia/comerc/comerc#b4	related	Related	-	-	excloure	navegació interna	-	-	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	-
temes/economia/comerc/comerc#c1	chunk	El model · La continuïtat amb el que hi havia abans	chunks	coneixement,raft-context	incloure	b1+b2 (62+73 = 135 paraules)	0.0	-	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	unreviewed
temes/economia/comerc/comerc#g1	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	-
temes/economia/comerc/comerc#g2	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	-
temes/economia/comerc/comerc#g3	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	-
temes/economia/comerc/comerc#g4	buit	Buits registrats	buits	raft-sense-oracle	incloure	parcial: es conserva la troballa parcial	-	parcial	temes/economia/comerc/comerc	viquipedia-ca	viquipedia-ca	CC BY-SA 4.0	si	economia	2026,1997,1986,1991,1995,1990,1993,2025	Comunitat Europea; Unió Duanera Comunitat Europea; La Cambra	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b1	nota-treball	El comerç a l'edat moderna	-	-	excloure	el subjecte és «el corpus»	-	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b2	cos	Els camins dolents eren una política	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b3	cos	Per què cap al sud, i no és per les muntanyes	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b4	taula	Per què cap al sud, i no és per les muntanyes	chunks	coneixement,raft-context	incloure	taula de dades conservada en Markdown	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b5	cos	Per què cap al sud, i no és per les muntanyes	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b6	cos	L'avantatge era fiscal, i era doble	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b7	cos	Qui atorgava els privilegis	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b8	taula	Qui atorgava els privilegis	chunks	coneixement,raft-context	incloure	taula de dades conservada en Markdown	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b9	cos	Qui atorgava els privilegis	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b10	cos	El Consell General va néixer d'un conflicte de pas de bestiar	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b11	nota-treball	El Consell General va néixer d'un conflicte de pas de bestiar	-	-	excloure	el subjecte és «el corpus»	-	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b12	nota-treball	El Consell General va néixer d'un conflicte de pas de bestiar	-	-	excloure	el subjecte és «el corpus»	-	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b13	cos	El Consell General va néixer d'un conflicte de pas de bestiar	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
temes/economia/comerc/el-comerc-a-ledat-moderna#b14	cos	L'argument diplomàtic: «som catalans» (segons a qui)	chunks	coneixement,raft-context	incloure	cos factual	0.0	-	temes/economia/comerc/el-comerc-a-ledat-moderna	mas-relacions-comercials-1994	mas-relacions-comercials-1994	publicació acadèmica de la Societat Andorrana de Ciències	pendent	economia	1895,1994,1391,1535,1588,1599,1419,1705,1550,1660,2026,1993,1731,1733,1800,1867,1886,1887,1894,1866,1904,1420,1783,1744,1793	David Mas; Antoni Puig; Amb França; El Consell General; El Consell; Manual Digest; Nova Planta; Guerra Civil; Segona Guerra; Consell General; Reials Salines; Joan Becat; La Sentència; El Manual Digest	-
